V1	V2	V3	V4	V5	V6	V7
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000143252	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000204370	
ENSG00000091483	ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000062485	ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000159423	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000135069	ENSG00000149089	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000091483	ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000117118	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000159423	ENSG00000165475	ENSG00000183044	ENSG00000185813	
ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000159423	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000183044	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000110435	ENSG00000111669	ENSG00000135069	ENSG00000145020	ENSG00000183044	
ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000165475	ENSG00000183044	ENSG00000185813	
ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000183044	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000135929	ENSG00000140263	ENSG00000185813	ENSG00000241935	
ENSG00000016391	ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000062485	ENSG00000088826	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000073578	ENSG00000088826	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000088826	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000143252	ENSG00000185813	
ENSG00000088826	ENSG00000091483	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000091483	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000143252	ENSG00000185813	
ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000135929	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000062485	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000159423	ENSG00000185813	
ENSG00000037757	ENSG00000062485	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000140263	ENSG00000143252	ENSG00000185813	
ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000140263	ENSG00000159423	ENSG00000185813	
ENSG00000062485	ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000016391	ENSG00000062485	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000140263	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000140263	ENSG00000159423	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000140263	ENSG00000159423	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000153574	ENSG00000159423	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000159423	ENSG00000165475	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000164904	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000164904	ENSG00000165475	ENSG00000185813	ENSG00000204370	
ENSG00000016391	ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000016391	ENSG00000091483	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000159423	ENSG00000165475	ENSG00000185813	
ENSG00000091483	ENSG00000093217	ENSG00000135069	ENSG00000153574	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000037757	ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000073578	ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000165475	ENSG00000185813	ENSG00000204370	
ENSG00000073578	ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000140263	ENSG00000143252	ENSG00000185813	
ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000153574	ENSG00000169738	ENSG00000185813	
ENSG00000073578	ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000091483	ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000140263	ENSG00000185813	
ENSG00000093217	ENSG00000123505	ENSG00000135069	ENSG00000140263	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000140263	ENSG00000183044	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000117118	ENSG00000123505	ENSG00000135069	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000140263	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000153574	ENSG00000165475	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000153574	ENSG00000165475	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000135929	ENSG00000165475	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000016391	ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000159423	ENSG00000169738	ENSG00000185813	
ENSG00000016391	ENSG00000062485	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000016391	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000135929	ENSG00000169738	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000149089	ENSG00000169738	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000135929	ENSG00000159423	ENSG00000169738	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000183044	ENSG00000185813	ENSG00000241935	
ENSG00000093217	ENSG00000135069	ENSG00000159423	ENSG00000169738	ENSG00000183044	ENSG00000185813	
ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000183044	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000119711	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000241935	
ENSG00000088826	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000135069	ENSG00000164904	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000135069	ENSG00000149089	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000037757	ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000037757	ENSG00000073578	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000037757	ENSG00000093217	ENSG00000135069	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000093217	ENSG00000135069	ENSG00000153574	ENSG00000169738	ENSG00000185813	ENSG00000204370	
ENSG00000062485	ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000091483	ENSG00000093217	ENSG00000099810	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000093217	ENSG00000099810	ENSG00000117118	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000037757	ENSG00000091140	ENSG00000093217	ENSG00000111669	ENSG00000135069	ENSG00000173599	
ENSG00000091140	ENSG00000093217	ENSG00000099810	ENSG00000111669	ENSG00000135069	ENSG00000173599	
ENSG00000091140	ENSG00000099810	ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000173599	
ENSG00000099810	ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000168291	ENSG00000173599	
ENSG00000099810	ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000150768	ENSG00000173599	
ENSG00000093217	ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000204370	
ENSG00000088826	ENSG00000111237	ENSG00000117118	ENSG00000146733	ENSG00000178445	ENSG00000185813	
ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000143252	ENSG00000153574	
ENSG00000073578	ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000153574	
ENSG00000091483	ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000153574	
ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000153574	ENSG00000204370	
ENSG00000111669	ENSG00000113492	ENSG00000135069	ENSG00000168291	ENSG00000172482	ENSG00000183044	
ENSG00000093217	ENSG00000105220	ENSG00000130649	ENSG00000140263	ENSG00000142657	ENSG00000143252	
ENSG00000100116	ENSG00000117118	ENSG00000131069	ENSG00000131473	ENSG00000134240	ENSG00000178537	
ENSG00000099810	ENSG00000111237	ENSG00000117118	ENSG00000138030	ENSG00000146733	ENSG00000185813	
ENSG00000088826	ENSG00000093217	ENSG00000117118	ENSG00000135069	ENSG00000169738	ENSG00000185813	
ENSG00000100714	ENSG00000135069	ENSG00000138030	ENSG00000159423	ENSG00000173638	ENSG00000185813	
ENSG00000111237	ENSG00000138030	ENSG00000146733	ENSG00000153574	ENSG00000185813	ENSG00000241935	
ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000150768	ENSG00000183044	ENSG00000204370	
ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000140905	ENSG00000150768	ENSG00000183044	
ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000140905	ENSG00000163114	ENSG00000183044	
ENSG00000091483	ENSG00000105220	ENSG00000130649	ENSG00000138030	ENSG00000140263	ENSG00000142657	
ENSG00000073578	ENSG00000100714	ENSG00000135069	ENSG00000138030	ENSG00000173638	ENSG00000185813	
ENSG00000073578	ENSG00000105220	ENSG00000130649	ENSG00000138030	ENSG00000140263	ENSG00000142657	
ENSG00000100714	ENSG00000135069	ENSG00000138030	ENSG00000143252	ENSG00000173638	ENSG00000185813	
ENSG00000073578	ENSG00000102172	ENSG00000116649	ENSG00000135069	ENSG00000138030	ENSG00000185813	
ENSG00000088826	ENSG00000111237	ENSG00000116649	ENSG00000145020	ENSG00000146733	ENSG00000185813	
ENSG00000073578	ENSG00000088826	ENSG00000148672	ENSG00000182890	ENSG00000185813	ENSG00000198610	
ENSG00000073578	ENSG00000088826	ENSG00000111237	ENSG00000146733	ENSG00000178445	ENSG00000185813	
ENSG00000088826	ENSG00000102743	ENSG00000120329	ENSG00000135069	ENSG00000178445	ENSG00000185813	
ENSG00000111669	ENSG00000135069	ENSG00000140905	ENSG00000153574	ENSG00000168291	ENSG00000183044	
ENSG00000111669	ENSG00000135069	ENSG00000138030	ENSG00000140905	ENSG00000168291	ENSG00000183044	
ENSG00000111669	ENSG00000119711	ENSG00000135069	ENSG00000140905	ENSG00000153574	ENSG00000163114	
ENSG00000110435	ENSG00000111669	ENSG00000119711	ENSG00000135069	ENSG00000140905	ENSG00000153574	
ENSG00000110435	ENSG00000111669	ENSG00000119711	ENSG00000135069	ENSG00000138030	ENSG00000140905	
ENSG00000093217	ENSG00000111669	ENSG00000119711	ENSG00000131828	ENSG00000135069	ENSG00000178445	
ENSG00000111669	ENSG00000119711	ENSG00000131828	ENSG00000135069	ENSG00000138030	ENSG00000178445	
ENSG00000111669	ENSG00000131828	ENSG00000135069	ENSG00000138030	ENSG00000178445	ENSG00000183044	
ENSG00000100116	ENSG00000111669	ENSG00000131828	ENSG00000135069	ENSG00000178445	ENSG00000183044	
ENSG00000063176	ENSG00000100288	ENSG00000105516	ENSG00000110721	ENSG00000139163	ENSG00000143845	ENSG00000176170
ENSG00000100288	ENSG00000101444	ENSG00000110721	ENSG00000134255	ENSG00000138018	ENSG00000158467	ENSG00000168710
ENSG00000038274	ENSG00000100288	ENSG00000110721	ENSG00000134255	ENSG00000138018	ENSG00000151224	ENSG00000168906
ENSG00000093217	ENSG00000111669	ENSG00000135069	ENSG00000150768	ENSG00000165475	ENSG00000183044	ENSG00000241935
ENSG00000016391	ENSG00000134255	ENSG00000135069	ENSG00000138018	ENSG00000144659	ENSG00000167701	ENSG00000171097
ENSG00000100288	ENSG00000110721	ENSG00000116984	ENSG00000123453	ENSG00000132837	ENSG00000134255	ENSG00000138018
ENSG00000090857	ENSG00000100288	ENSG00000110721	ENSG00000116984	ENSG00000132837	ENSG00000134255	ENSG00000138018
ENSG00000100288	ENSG00000110721	ENSG00000123453	ENSG00000132837	ENSG00000134255	ENSG00000138018	ENSG00000177000
ENSG00000100288	ENSG00000110721	ENSG00000135069	ENSG00000138030	ENSG00000139163	ENSG00000143252	ENSG00000143845
ENSG00000016391	ENSG00000023697	ENSG00000111058	ENSG00000131069	ENSG00000134255	ENSG00000138018	ENSG00000154930
ENSG00000100288	ENSG00000110721	ENSG00000119711	ENSG00000135069	ENSG00000139163	ENSG00000140905	ENSG00000143845
ENSG00000111058	ENSG00000131069	ENSG00000154930	ENSG00000164904	ENSG00000169299	ENSG00000180953	ENSG00000185813
ENSG00000090857	ENSG00000100288	ENSG00000110721	ENSG00000123453	ENSG00000132837	ENSG00000134255	ENSG00000138018
ENSG00000111237	ENSG00000123453	ENSG00000144659	ENSG00000146733	ENSG00000172482	ENSG00000179761	ENSG00000185813
ENSG00000038274	ENSG00000062485	ENSG00000135069	ENSG00000138030	ENSG00000151224	ENSG00000168906	ENSG00000185813
ENSG00000091140	ENSG00000100116	ENSG00000100288	ENSG00000110721	ENSG00000134255	ENSG00000138018	ENSG00000183044
ENSG00000092621	ENSG00000103150	ENSG00000105679	ENSG00000111640	ENSG00000119711	ENSG00000134882	ENSG00000150768
ENSG00000063176	ENSG00000105516	ENSG00000107902	ENSG00000138777	ENSG00000143363	ENSG00000176170	ENSG00000180817
ENSG00000016391	ENSG00000072682	ENSG00000122884	ENSG00000135069	ENSG00000138030	ENSG00000149380	ENSG00000185813
ENSG00000016391	ENSG00000111058	ENSG00000131069	ENSG00000154930	ENSG00000184470	ENSG00000185813	ENSG00000198431
ENSG00000111058	ENSG00000112759	ENSG00000131069	ENSG00000135929	ENSG00000154930	ENSG00000185813	ENSG00000196839
ENSG00000088826	ENSG00000091140	ENSG00000092621	ENSG00000116649	ENSG00000134255	ENSG00000134882	ENSG00000138018
ENSG00000100288	ENSG00000110721	ENSG00000117118	ENSG00000135069	ENSG00000138030	ENSG00000139163	ENSG00000143845
ENSG00000091140	ENSG00000100288	ENSG00000110721	ENSG00000131471	ENSG00000134255	ENSG00000138018	ENSG00000183044
ENSG00000016391	ENSG00000092621	ENSG00000134255	ENSG00000134882	ENSG00000138018	ENSG00000138030	ENSG00000204370
ENSG00000111237	ENSG00000111669	ENSG00000131471	ENSG00000131828	ENSG00000140905	ENSG00000146733	ENSG00000183044
ENSG00000100288	ENSG00000110721	ENSG00000135069	ENSG00000139163	ENSG00000143845	ENSG00000145020	ENSG00000183044
ENSG00000023697	ENSG00000111058	ENSG00000131069	ENSG00000134255	ENSG00000135929	ENSG00000138018	ENSG00000154930
ENSG00000023697	ENSG00000111058	ENSG00000131069	ENSG00000134255	ENSG00000138018	ENSG00000154930	ENSG00000164904
ENSG00000038274	ENSG00000091140	ENSG00000134255	ENSG00000135069	ENSG00000138018	ENSG00000151224	ENSG00000168906
ENSG00000073578	ENSG00000109107	ENSG00000130649	ENSG00000136872	ENSG00000149925	ENSG00000153574	ENSG00000285043
ENSG00000099810	ENSG00000100288	ENSG00000110721	ENSG00000135069	ENSG00000139163	ENSG00000140905	ENSG00000143845
ENSG00000099810	ENSG00000100288	ENSG00000110721	ENSG00000135069	ENSG00000139163	ENSG00000143845	ENSG00000145020
ENSG00000111237	ENSG00000134255	ENSG00000138018	ENSG00000138030	ENSG00000146733	ENSG00000153574	ENSG00000241935
ENSG00000111237	ENSG00000134255	ENSG00000138018	ENSG00000138030	ENSG00000146733	ENSG00000153574	ENSG00000204370
ENSG00000100714	ENSG00000134255	ENSG00000135069	ENSG00000138018	ENSG00000138030	ENSG00000143252	ENSG00000173638
ENSG00000090857	ENSG00000100288	ENSG00000110721	ENSG00000132837	ENSG00000134255	ENSG00000138018	ENSG00000177000
